[1, -599][DEBUG] 出怪种子: 0x2F4A177E
[1, -599][DEBUG] 阳光: 8000, 白, 0f, SL次数: 0 [13:53]
[1, -599][DEBUG] 阳光: 9890, 快, 6300f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9865, 快, 6302f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9890, 白, 6304f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9890, 快, 6306f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9890, 变, 6308f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9840, 快, 6310f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9890, 慢, 6312f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9840, 慢, 6314f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9865, 白, 6316f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9890, 快, 6318f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9865, 快, 6320f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9890, 白, 6322f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9890, 快, 6324f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9865, 白, 6326f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9890, 快, 6328f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9865, 快, 6330f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9865, 变, 6332f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9815, 白, 6334f, SL次数: 0 [15:23]
[1, -599][DEBUG] 阳光: 9865, 变, 6336f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9815, 白, 6338f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9865, 变, 6340f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9915, 快, 6342f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 变, 6344f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9840, 快, 6346f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 慢, 6348f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9840, 白, 6350f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 变, 6352f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 白, 6354f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 快, 6356f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9865, 变, 6358f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9815, 快, 6360f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 白, 6362f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9865, 变, 6364f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9915, 变, 6366f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9815, 变, 6368f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9840, 白, 6370f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 慢, 6372f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9840, 变, 6374f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9840, 慢, 6376f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9915, 快, 6378f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 变, 6380f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9915, 变, 6382f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9840, 变, 6384f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9840, 变, 6386f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9840, 快, 6388f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 慢, 6390f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9865, 慢, 6392f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9865, 慢, 6394f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 白, 6396f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 白, 6398f, SL次数: 0 [15:24]
[1, -599][DEBUG] N: [3-9 859 4-9 3] [慢 324 变 532 白 3 快 3]
加压a: [慢 7 变 9 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 591 变 856 白 838 快 915] 预计 16:16 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0xF5CAA248
[1, -599][DEBUG] 阳光: 9865, 快, 6400f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9865, 快, 6402f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9865, 白, 6404f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9890, 白, 6406f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9865, 快, 6408f, SL次数: 0 [15:24]
[1, -599][DEBUG] 阳光: 9865, 快, 6410f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 慢, 6412f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 变, 6414f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9840, 白, 6416f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 白, 6418f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 变, 6420f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 变, 6422f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9915, 慢, 6424f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9915, 快, 6426f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 白, 6428f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 变, 6430f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9840, 快, 6432f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 变, 6434f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9840, 慢, 6436f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9915, 白, 6438f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 快, 6440f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 白, 6442f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 变, 6444f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9840, 快, 6446f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 变, 6448f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9915, 快, 6450f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 快, 6452f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 变, 6454f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9840, 快, 6456f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 慢, 6458f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9915, 快, 6460f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 变, 6462f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9915, 变, 6464f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9915, 快, 6466f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 快, 6468f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 白, 6470f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 慢, 6472f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 快, 6474f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 白, 6476f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 白, 6478f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 快, 6480f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 快, 6482f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9890, 变, 6484f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 快, 6486f, SL次数: 0 [15:25]
[1, -599][DEBUG] 阳光: 9865, 慢, 6488f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9915, 变, 6490f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9915, 白, 6492f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 快, 6494f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 慢, 6496f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9915, 快, 6498f, SL次数: 0 [15:26]
[1, -599][DEBUG] N: [3-9 868 4-9 3] [慢 326 变 539 白 3 快 3]
加压a: [慢 7 变 9 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 598 变 868 白 849 快 935] 预计 16:15 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0x093E0AC3
[1, -599][DEBUG] 阳光: 9865, 快, 6500f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 快, 6502f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 快, 6504f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 变, 6506f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9915, 慢, 6508f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9840, 快, 6510f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 慢, 6512f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 快, 6514f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 变, 6516f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9840, 快, 6518f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 变, 6520f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9840, 变, 6522f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9840, 快, 6524f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 慢, 6526f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 白, 6528f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 变, 6530f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 快, 6532f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 快, 6534f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 快, 6536f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 快, 6538f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 白, 6540f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 白, 6542f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 白, 6544f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 慢, 6546f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9840, 变, 6548f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9840, 变, 6550f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9815, 快, 6552f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 白, 6554f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 慢, 6556f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9915, 快, 6558f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 慢, 6560f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9840, 白, 6562f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9865, 快, 6564f, SL次数: 0 [15:26]
[1, -599][DEBUG] 阳光: 9890, 白, 6566f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9865, 慢, 6568f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 变, 6570f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 变, 6572f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9915, 快, 6574f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9865, 变, 6576f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9915, 变, 6578f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 变, 6580f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9915, 白, 6582f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 慢, 6584f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9915, 白, 6586f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9865, 白, 6588f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 白, 6590f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9865, 变, 6592f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9915, 慢, 6594f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9915, 变, 6596f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9840, 变, 6598f, SL次数: 0 [15:27]
[1, -599][DEBUG] N: [3-9 877 4-9 3] [慢 329 变 545 白 3 快 3]
加压a: [慢 7 变 10 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 607 变 883 白 860 快 950] 预计 16:15 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0x1F5AEDE3
[1, -599][DEBUG] 阳光: 9890, 变, 6600f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 快, 6602f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9865, 快, 6604f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 变, 6606f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9840, 变, 6608f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9815, 变, 6610f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 快, 6612f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 快, 6614f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 慢, 6616f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9915, 变, 6618f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9915, 慢, 6620f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9840, 变, 6622f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9915, 白, 6624f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 快, 6626f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 白, 6628f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9865, 变, 6630f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9890, 快, 6632f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9865, 白, 6634f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9865, 变, 6636f, SL次数: 0 [15:27]
[1, -599][DEBUG] 阳光: 9840, 白, 6638f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9890, 变, 6640f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 变, 6642f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9915, 白, 6644f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9890, 变, 6646f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 慢, 6648f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 慢, 6650f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 变, 6652f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9915, 白, 6654f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9890, 白, 6656f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9915, 变, 6658f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 变, 6660f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9890, 白, 6662f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9865, 白, 6664f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9890, 快, 6666f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9890, 白, 6668f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9890, 快, 6670f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9865, 快, 6672f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9865, 变, 6674f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 变, 6676f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 快, 6678f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9890, 变, 6680f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 白, 6682f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9865, 变, 6684f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9915, 变, 6686f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9915, 慢, 6688f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9890, 变, 6690f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9915, 快, 6692f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9865, 慢, 6694f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 变, 6696f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9815, 慢, 6698f, SL次数: 0 [15:28]
[1, -599][DEBUG] N: [3-9 892 4-9 3] [慢 334 变 555 白 3 快 3]
加压a: [慢 7 变 10 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 614 变 904 白 871 快 961] 预计 16:15 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0xBD94FA5C
[1, -599][DEBUG] 阳光: 9840, 变, 6700f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9890, 慢, 6702f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9915, 变, 6704f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 慢, 6706f, SL次数: 0 [15:28]
[1, -599][DEBUG] 阳光: 9840, 白, 6708f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9865, 变, 6710f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9840, 白, 6712f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 快, 6714f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9865, 慢, 6716f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 变, 6718f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 慢, 6720f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9840, 慢, 6722f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9915, 白, 6724f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 快, 6726f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9865, 慢, 6728f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9840, 快, 6730f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9865, 变, 6732f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9915, 变, 6734f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9840, 快, 6736f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 变, 6738f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 变, 6740f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9840, 慢, 6742f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 白, 6744f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 白, 6746f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 慢, 6748f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 快, 6750f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9865, 白, 6752f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9865, 慢, 6754f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9915, 变, 6756f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9815, 慢, 6758f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9865, 快, 6760f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9865, 白, 6762f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 白, 6764f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9865, 慢, 6766f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 快, 6768f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9865, 变, 6770f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9840, 白, 6772f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 慢, 6774f, SL次数: 0 [15:29]
[1, -599][DEBUG] 阳光: 9890, 白, 6776f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 变, 6778f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9840, 快, 6780f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 快, 6782f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9790, 白, 6784f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 慢, 6786f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9840, 慢, 6788f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9915, 变, 6790f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 白, 6792f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9865, 慢, 6794f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9915, 慢, 6796f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9865, 白, 6798f, SL次数: 0 [15:30]
[1, -599][DEBUG] N: [3-9 906 4-9 3] [慢 340 变 562 白 3 快 4]
加压a: [慢 8 变 10 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 630 变 916 白 884 快 970] 预计 16:15 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0x2A73E1A8
[1, -599][DEBUG] 阳光: 9865, 变, 6800f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9840, 变, 6802f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 变, 6804f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9840, 慢, 6806f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9915, 慢, 6808f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 快, 6810f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9865, 白, 6812f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 快, 6814f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 变, 6816f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9840, 白, 6818f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 变, 6820f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9915, 慢, 6822f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9840, 变, 6824f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9815, 快, 6826f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 白, 6828f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 白, 6830f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9865, 快, 6832f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9865, 快, 6834f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9865, 变, 6836f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9915, 快, 6838f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9865, 白, 6840f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 白, 6842f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9890, 慢, 6844f, SL次数: 0 [15:30]
[1, -599][DEBUG] 阳光: 9915, 快, 6846f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9865, 慢, 6848f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 白, 6850f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 快, 6852f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 变, 6854f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 慢, 6856f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9840, 白, 6858f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9865, 变, 6860f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 快, 6862f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 白, 6864f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 慢, 6866f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9915, 变, 6868f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9865, 变, 6870f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9840, 快, 6872f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9865, 快, 6874f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9865, 白, 6876f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 慢, 6878f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9915, 变, 6880f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9840, 白, 6882f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 变, 6884f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9865, 变, 6886f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 白, 6888f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 白, 6890f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9890, 快, 6892f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9865, 快, 6894f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9865, 慢, 6896f, SL次数: 0 [15:31]
[1, -599][DEBUG] 阳光: 9840, 变, 6898f, SL次数: 0 [15:31]
[1, -599][DEBUG] N: [3-9 918 4-9 3] [慢 343 变 571 白 3 快 4]
加压a: [慢 8 变 10 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
